resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
8087,361,117,1,2,1,\N,R,21,0.0,2,0,0.0,0,\N,0,0,22,0
8088,361,95,6,27,5,\N,D,22,0.0,0,0,0.0,0,\N,0,0,2,0
8089,361,131,34,8,7,\N,R,23,0.0,0,0,0.0,0,\N,0,0,3,0
8090,361,94,18,23,11,\N,R,24,0.0,0,0,0.0,0,\N,0,0,3,0
8091,361,145,22,19,13,\N,D,25,0.0,0,0,0.0,0,\N,0,0,2,0
8092,361,105,25,4,20,\N,R,26,0.0,0,0,0.0,0,\N,0,0,10,0
8093,361,138,32,12,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8094,361,114,33,29,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8095,361,65,22,20,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8096,361,129,27,26,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8097,361,84,34,7,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8098,361,92,46,37,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8099,361,148,44,33,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8100,361,160,45,18,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8101,361,146,49,34,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8102,361,164,39,41,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8103,361,161,48,39,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8104,361,88,49,35,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8105,361,162,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8106,362,117,1,2,1,1,1,1,9.0,80,1:38:29.411,5909.411,0,\N,0,0,1,1:38:29.411
8107,362,95,6,27,3,2,2,2,6.0,80,44.017,5953.428,0,\N,0,0,1,+44.017
8108,362,119,3,6,8,3,3,3,4.0,80,1:06.921,5976.332,0,\N,0,0,1,+1:06.921
8109,362,55,25,4,16,4,4,4,3.0,80,1:13.232,5982.643,0,\N,0,0,1,+1:13.232
8110,362,140,46,36,13,5,5,5,2.0,79,0,0.0,0,\N,0,0,11,0
8111,362,129,27,26,17,6,6,6,1.0,79,0,0.0,0,\N,0,0,11,0
8112,362,158,21,10,25,7,7,7,0.0,79,0,0.0,0,\N,0,0,11,0
8113,362,137,32,11,20,8,8,8,0.0,78,0,0.0,0,\N,0,0,12,0
8114,362,139,22,20,24,9,9,9,0.0,78,0,0.0,0,\N,0,0,12,0
8115,362,156,25,3,9,10,10,10,0.0,78,0,0.0,0,\N,0,0,12,0
8116,362,103,33,29,15,11,11,11,0.0,77,0,0.0,0,\N,0,0,13,0
8117,362,151,21,9,14,12,12,12,0.0,77,0,0.0,0,\N,0,0,13,0
8118,362,92,46,37,11,13,13,13,0.0,76,0,0.0,0,\N,0,0,5,0
8119,362,127,37,15,10,\N,N,14,0.0,71,0,0.0,0,\N,0,0,62,0
8120,362,131,34,8,22,\N,R,15,0.0,67,0,0.0,0,\N,0,0,5,0
8121,362,123,3,5,5,\N,R,16,0.0,50,0,0.0,0,\N,0,0,6,0
8122,362,138,32,12,19,\N,R,17,0.0,49,0,0.0,0,\N,0,0,5,0
8123,362,122,37,16,12,\N,R,18,0.0,43,0,0.0,0,\N,0,0,5,0
8124,362,145,22,19,4,\N,R,19,0.0,40,0,0.0,0,\N,0,0,22,0
8125,362,94,18,23,23,\N,R,20,0.0,31,0,0.0,0,\N,0,0,5,0
8126,362,112,33,30,7,\N,R,21,0.0,30,0,0.0,0,\N,0,0,5,0
8127,362,99,39,40,21,\N,R,22,0.0,30,0,0.0,0,\N,0,0,5,0
8128,362,77,6,28,6,\N,R,23,0.0,29,0,0.0,0,\N,0,0,8,0
8129,362,133,35,21,26,\N,R,24,0.0,27,0,0.0,0,\N,0,0,8,0
8130,362,163,27,25,18,\N,R,25,0.0,14,0,0.0,0,\N,0,0,6,0
8131,362,102,1,1,2,\N,R,26,0.0,0,0,0.0,0,\N,0,0,24,0
8132,362,110,35,22,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8133,362,159,18,24,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8134,362,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8135,362,90,42,31,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8136,362,78,45,17,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8137,362,84,34,7,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8138,362,161,48,39,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8139,362,146,49,34,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8140,362,160,45,18,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8141,362,162,42,32,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8142,362,88,49,35,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8143,362,148,44,33,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8144,362,164,39,41,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8145,363,117,1,2,2,1,1,1,9.0,64,1:19:22.131,4762.131,0,\N,0,0,1,1:19:22.131
8146,363,95,6,27,3,2,2,2,6.0,64,19.369,4781.5,0,\N,0,0,1,+19.369
8147,363,145,22,19,9,3,3,3,4.0,64,48.019,4810.15,0,\N,0,0,1,+48.019
8148,363,137,32,11,10,4,4,4,3.0,64,1:06.735,4828.866,0,\N,0,0,1,+1:06.735
8149,363,94,18,23,11,5,5,5,2.0,63,0,0.0,0,\N,0,0,11,0
8150,363,159,18,24,15,6,6,6,1.0,63,0,0.0,0,\N,0,0,11,0
8151,363,129,27,26,24,7,7,7,0.0,63,0,0.0,0,\N,0,0,11,0
8152,363,138,32,12,16,8,8,8,0.0,63,0,0.0,0,\N,0,0,11,0
8153,363,118,21,9,19,9,9,9,0.0,62,0,0.0,0,\N,0,0,12,0
8154,363,123,3,5,7,10,10,10,0.0,62,0,0.0,0,\N,0,0,12,0
8155,363,139,22,20,26,11,11,11,0.0,62,0,0.0,0,\N,0,0,12,0
8156,363,92,46,37,21,12,12,12,0.0,62,0,0.0,0,\N,0,0,12,0
8157,363,127,37,15,6,\N,R,13,0.0,54,0,0.0,0,\N,0,0,6,0
8158,363,84,34,7,20,\N,R,14,0.0,49,0,0.0,0,\N,0,0,5,0
8159,363,77,6,28,4,\N,R,15,0.0,49,0,0.0,0,\N,0,0,66,0
8160,363,103,33,29,13,\N,R,16,0.0,46,0,0.0,0,\N,0,0,5,0
8161,363,112,33,30,12,\N,R,17,0.0,39,0,0.0,0,\N,0,0,5,0
8162,363,156,25,3,18,\N,R,18,0.0,32,0,0.0,0,\N,0,0,20,0
8163,363,131,34,8,14,\N,R,19,0.0,31,0,0.0,0,\N,0,0,5,0
8164,363,55,25,4,22,\N,R,20,0.0,28,0,0.0,0,\N,0,0,20,0
8165,363,78,45,17,17,\N,R,21,0.0,23,0,0.0,0,\N,0,0,64,0
8166,363,119,3,6,5,\N,R,22,0.0,19,0,0.0,0,\N,0,0,21,0
8167,363,122,37,16,8,\N,R,23,0.0,15,0,0.0,0,\N,0,0,7,0
8168,363,110,35,22,25,\N,R,24,0.0,16,0,0.0,0,\N,0,0,5,0
8169,363,102,1,1,1,\N,R,25,0.0,11,0,0.0,0,\N,0,0,20,0
8170,363,90,42,31,23,\N,R,26,0.0,2,0,0.0,0,\N,0,0,6,0
8171,363,163,27,25,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8172,363,158,21,10,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8173,363,99,39,40,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8174,363,157,48,38,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8175,363,140,46,36,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8176,363,133,35,21,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8177,363,148,44,33,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8178,363,160,45,18,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8179,363,114,39,41,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8180,363,146,49,34,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8181,363,162,42,32,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8182,363,88,49,35,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8183,363,161,48,39,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8184,364,102,1,1,1,1,1,1,9.0,45,1:21:43.302,4903.302,0,\N,0,0,1,1:21:43.302
8185,364,117,1,2,2,2,2,2,6.0,45,18.151,4921.453,0,\N,0,0,1,+18.151
8186,364,95,6,27,3,3,3,3,4.0,45,1:23.254,4986.556,0,\N,0,0,1,+1:23.254
8187,364,119,3,6,5,4,4,4,3.0,44,0,0.0,0,\N,0,0,11,0
8188,364,137,32,11,8,5,5,5,2.0,44,0,0.0,0,\N,0,0,11,0
8189,364,118,21,9,17,6,6,6,1.0,44,0,0.0,0,\N,0,0,11,0
8190,364,110,35,22,21,7,7,7,0.0,44,0,0.0,0,\N,0,0,11,0
8191,364,84,34,7,12,8,8,8,0.0,44,0,0.0,0,\N,0,0,11,0
8192,364,94,18,23,13,9,9,9,0.0,44,0,0.0,0,\N,0,0,11,0
8193,364,55,25,4,10,10,10,10,0.0,43,0,0.0,0,\N,0,0,12,0
8194,364,163,27,25,23,11,11,11,0.0,42,0,0.0,0,\N,0,0,13,0
8195,364,158,21,10,25,12,12,12,0.0,40,0,0.0,0,\N,0,0,69,0
8196,364,131,34,8,16,\N,R,13,0.0,37,0,0.0,0,\N,0,0,5,0
8197,364,138,32,12,18,\N,R,14,0.0,36,0,0.0,0,\N,0,0,20,0
8198,364,122,37,16,22,\N,R,15,0.0,32,0,0.0,0,\N,0,0,10,0
8199,364,127,37,15,14,\N,R,16,0.0,28,0,0.0,0,\N,0,0,6,0
8200,364,139,22,20,9,\N,R,17,0.0,26,0,0.0,0,\N,0,0,20,0
8201,364,112,33,30,15,\N,R,18,0.0,20,0,0.0,0,\N,0,0,44,0
8202,364,156,25,3,19,\N,R,19,0.0,16,0,0.0,0,\N,0,0,5,0
8203,364,77,6,28,4,\N,R,20,0.0,13,0,0.0,0,\N,0,0,20,0
8204,364,140,46,36,24,\N,R,21,0.0,8,0,0.0,0,\N,0,0,25,0
8205,364,145,22,19,7,\N,R,22,0.0,6,0,0.0,0,\N,0,0,10,0
8206,364,123,3,5,6,\N,R,23,0.0,4,0,0.0,0,\N,0,0,4,0
8207,364,133,35,21,20,\N,R,24,0.0,2,0,0.0,0,\N,0,0,5,0
8208,364,105,33,29,26,\N,R,25,0.0,1,0,0.0,0,\N,0,0,10,0
8209,364,129,27,26,11,\N,R,26,0.0,0,0,0.0,0,\N,0,0,6,0
8210,364,159,18,24,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8211,364,92,46,37,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8212,364,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8213,364,161,48,39,0,\N,D,30,0.0,0,0,0.0,0,\N,0,0,2,0
8214,364,114,39,41,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8215,364,78,45,17,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8216,364,99,39,40,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8217,364,160,45,18,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8218,364,90,42,31,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8219,364,162,42,32,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8220,364,148,44,33,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8221,364,88,49,35,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8222,365,95,6,27,12,1,1,1,9.0,77,1:49:38.650,6578.65,0,\N,0,0,1,1:49:38.650
8223,365,102,1,1,2,2,2,2,6.0,77,25.967,6604.617,0,\N,0,0,1,+25.967
8224,365,123,3,5,4,3,3,3,4.0,77,38.354,6617.004,0,\N,0,0,1,+38.354
8225,365,117,1,2,5,4,4,4,3.0,77,44.177,6622.827,0,\N,0,0,1,+44.177
8226,365,158,21,10,16,5,5,5,2.0,77,45.106,6623.756,0,\N,0,0,1,+45.106
8227,365,137,32,11,17,6,6,6,1.0,77,1:12.039,6650.689,0,\N,0,0,1,+1:12.039
8228,365,133,35,21,3,7,7,7,0.0,77,1:24.225,6662.875,0,\N,0,0,1,+1:24.225
8229,365,139,22,20,25,8,8,8,0.0,76,0,0.0,0,\N,0,0,11,0
8230,365,55,25,4,11,9,9,9,0.0,76,0,0.0,0,\N,0,0,11,0
8231,365,118,21,9,9,10,10,10,0.0,76,0,0.0,0,\N,0,0,11,0
8232,365,131,34,8,8,11,11,11,0.0,76,0,0.0,0,\N,0,0,11,0
8233,365,84,34,7,15,12,12,12,0.0,75,0,0.0,0,\N,0,0,12,0
8234,365,156,25,3,19,13,13,13,0.0,73,0,0.0,0,\N,0,0,14,0
8235,365,159,18,24,23,\N,R,14,0.0,57,0,0.0,0,\N,0,0,4,0
8236,365,77,6,28,6,\N,R,15,0.0,56,0,0.0,0,\N,0,0,6,0
8237,365,119,3,6,1,\N,R,16,0.0,54,0,0.0,0,\N,0,0,21,0
8238,365,140,46,36,24,\N,R,17,0.0,48,0,0.0,0,\N,0,0,6,0
8239,365,145,22,19,7,\N,R,18,0.0,46,0,0.0,0,\N,0,0,6,0
8240,365,92,46,37,21,\N,R,19,0.0,38,0,0.0,0,\N,0,0,6,0
8241,365,138,32,12,20,\N,R,20,0.0,33,0,0.0,0,\N,0,0,3,0
8242,365,127,37,15,13,\N,R,21,0.0,27,0,0.0,0,\N,0,0,10,0
8243,365,122,37,16,14,\N,R,22,0.0,26,0,0.0,0,\N,0,0,36,0
8244,365,105,33,29,26,\N,R,23,0.0,26,0,0.0,0,\N,0,0,5,0
8245,365,160,45,18,22,\N,R,24,0.0,20,0,0.0,0,\N,0,0,10,0
8246,365,94,18,23,10,\N,R,25,0.0,9,0,0.0,0,\N,0,0,36,0
8247,365,110,35,22,18,\N,R,26,0.0,0,0,0.0,0,\N,0,0,8,0
8248,365,163,27,25,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8249,365,129,27,26,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8250,365,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8251,365,161,48,39,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8252,365,78,45,17,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8253,365,112,33,30,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8254,365,114,39,41,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8255,365,146,49,34,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8256,365,99,39,40,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8257,365,90,42,31,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8258,365,148,44,33,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8259,365,88,49,35,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8260,365,162,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8261,366,102,1,1,1,1,1,1,9.0,44,1:40:54.196,6054.196,0,\N,0,0,1,1:40:54.196
8262,366,117,1,2,2,2,2,2,6.0,44,1.304,6055.5,0,\N,0,0,1,+1.304
8263,366,95,6,27,6,3,3,3,4.0,44,1.824,6056.02,0,\N,0,0,1,+1.824
8264,366,123,3,5,4,4,4,4,3.0,44,54.408,6108.604,0,\N,0,0,1,+54.408
8265,366,145,22,19,7,5,5,5,2.0,44,1:08.805,6123.001,0,\N,0,0,1,+1:08.805
8266,366,118,21,9,10,6,6,6,1.0,44,1:18.316,6132.512,0,\N,0,0,1,+1:18.316
8267,366,127,37,15,9,7,7,7,0.0,43,0,0.0,0,\N,0,0,11,0
8268,366,140,46,36,15,8,8,8,0.0,43,0,0.0,0,\N,0,0,11,0
8269,366,94,18,23,14,9,9,9,0.0,43,0,0.0,0,\N,0,0,11,0
8270,366,139,22,20,13,10,10,10,0.0,43,0,0.0,0,\N,0,0,11,0
8271,366,110,35,22,18,11,11,11,0.0,43,0,0.0,0,\N,0,0,11,0
8272,366,122,37,16,19,12,12,12,0.0,43,0,0.0,0,\N,0,0,11,0
8273,366,129,27,26,26,13,13,13,0.0,43,0,0.0,0,\N,0,0,11,0
8274,366,156,25,3,21,14,14,14,0.0,42,0,0.0,0,\N,0,0,12,0
8275,366,159,18,24,25,15,15,15,0.0,41,0,0.0,0,\N,0,0,13,0
8276,366,112,33,30,11,16,16,16,0.0,39,0,0.0,0,\N,0,0,5,0
8277,366,158,21,10,24,\N,R,17,0.0,38,0,0.0,0,\N,0,0,36,0
8278,366,92,46,37,23,\N,R,18,0.0,21,0,0.0,0,\N,0,0,20,0
8279,366,119,3,6,5,\N,R,19,0.0,20,0,0.0,0,\N,0,0,4,0
8280,366,105,33,29,22,\N,R,20,0.0,19,0,0.0,0,\N,0,0,4,0
8281,366,133,35,21,12,\N,R,21,0.0,13,0,0.0,0,\N,0,0,20,0
8282,366,84,34,7,20,\N,R,22,0.0,12,0,0.0,0,\N,0,0,23,0
8283,366,77,6,28,3,\N,R,23,0.0,9,0,0.0,0,\N,0,0,20,0
8284,366,131,34,8,8,\N,R,24,0.0,9,0,0.0,0,\N,0,0,64,0
8285,366,163,27,25,17,\N,R,25,0.0,4,0,0.0,0,\N,0,0,4,0
8286,366,65,25,4,16,\N,R,26,0.0,3,0,0.0,0,\N,0,0,20,0
8287,366,138,32,12,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8288,366,137,32,11,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8289,366,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8290,366,162,48,39,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8291,366,78,45,17,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8292,366,160,45,18,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8293,366,90,42,31,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8294,366,99,39,40,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8295,366,146,49,34,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8296,366,88,49,35,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8297,366,114,39,41,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8298,366,148,44,33,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8299,366,134,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8300,367,117,1,2,4,1,1,1,9.0,53,1:19:27.550,4767.55,0,\N,0,0,1,1:19:27.550
8301,367,77,6,28,2,2,2,2,6.0,53,7.326,4774.876,0,\N,0,0,1,+7.326
8302,367,123,3,5,6,3,3,3,4.0,53,14.975,4782.525,0,\N,0,0,1,+14.975
8303,367,119,3,6,5,4,4,4,3.0,53,38.722,4806.272,0,\N,0,0,1,+38.722
8304,367,55,25,4,10,5,5,5,2.0,52,0,0.0,0,\N,0,0,11,0
8305,367,84,34,7,12,6,6,6,1.0,52,0,0.0,0,\N,0,0,11,0
8306,367,94,18,23,15,7,7,7,0.0,52,0,0.0,0,\N,0,0,11,0
8307,367,159,18,24,26,8,8,8,0.0,51,0,0.0,0,\N,0,0,12,0
8308,367,163,27,25,23,9,9,9,0.0,51,0,0.0,0,\N,0,0,12,0
8309,367,138,32,12,19,10,10,10,0.0,51,0,0.0,0,\N,0,0,22,0
8310,367,133,35,21,20,11,11,11,0.0,47,0,0.0,0,\N,0,0,5,0
8311,367,110,35,22,17,\N,R,12,0.0,45,0,0.0,0,\N,0,0,5,0
8312,367,102,1,1,1,\N,R,13,0.0,44,0,0.0,0,\N,0,0,5,0
8313,367,95,6,27,3,\N,R,14,0.0,41,0,0.0,0,\N,0,0,6,0
8314,367,92,46,37,22,\N,R,15,0.0,38,0,0.0,0,\N,0,0,21,0
8315,367,145,22,19,8,\N,R,16,0.0,33,0,0.0,0,\N,0,0,23,0
8316,367,122,37,16,18,\N,R,17,0.0,30,0,0.0,0,\N,0,0,5,0
8317,367,129,27,26,21,\N,R,18,0.0,30,0,0.0,0,\N,0,0,43,0
8318,367,137,32,11,11,\N,R,19,0.0,23,0,0.0,0,\N,0,0,20,0
8319,367,156,25,3,14,\N,R,20,0.0,18,0,0.0,0,\N,0,0,5,0
8320,367,118,21,9,16,\N,R,21,0.0,18,0,0.0,0,\N,0,0,69,0
8321,367,78,45,17,24,\N,R,22,0.0,16,0,0.0,0,\N,0,0,6,0
8322,367,105,33,29,13,\N,R,23,0.0,14,0,0.0,0,\N,0,0,10,0
8323,367,127,37,15,25,\N,R,24,0.0,14,0,0.0,0,\N,0,0,37,0
8324,367,112,33,30,7,\N,R,25,0.0,1,0,0.0,0,\N,0,0,20,0
8325,367,139,22,20,9,\N,R,26,0.0,0,0,0.0,0,\N,0,0,7,0
8326,367,131,34,8,0,\N,D,27,0.0,0,0,0.0,0,\N,0,0,2,0
8327,367,158,21,10,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8328,367,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8329,367,162,48,39,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8330,367,140,46,36,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8331,367,99,39,40,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8332,367,90,42,31,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8333,367,160,45,18,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8334,367,146,49,34,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8335,367,88,49,35,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8336,367,165,44,33,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8337,367,114,39,41,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8338,367,134,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8339,368,77,6,28,2,1,1,1,9.0,71,1:36:48.546,5808.546,0,\N,0,0,1,1:36:48.546
8340,368,117,1,2,4,2,2,2,6.0,71,32.637,5841.183,0,\N,0,0,1,+32.637
8341,368,140,46,36,12,3,3,3,4.0,71,55.325,5863.871,0,\N,0,0,1,+55.325
8342,368,145,22,19,13,4,4,4,3.0,71,1:22.369,5890.915,0,\N,0,0,1,+1:22.369
8343,368,94,18,23,5,5,5,5,2.0,70,0,0.0,0,\N,0,0,11,0
8344,368,156,25,3,18,6,6,6,1.0,70,0,0.0,0,\N,0,0,11,0
8345,368,138,32,12,25,7,7,7,0.0,70,0,0.0,0,\N,0,0,11,0
8346,368,84,34,7,10,8,8,8,0.0,70,0,0.0,0,\N,0,0,11,0
8347,368,112,33,30,17,9,9,9,0.0,70,0,0.0,0,\N,0,0,11,0
8348,368,127,37,15,14,10,10,10,0.0,69,0,0.0,0,\N,0,0,12,0
8349,368,105,33,29,21,11,11,11,0.0,69,0,0.0,0,\N,0,0,12,0
8350,368,159,18,24,9,12,12,12,0.0,69,0,0.0,0,\N,0,0,12,0
8351,368,163,27,25,23,13,13,13,0.0,69,0,0.0,0,\N,0,0,12,0
8352,368,131,34,8,11,14,14,14,0.0,69,0,0.0,0,\N,0,0,12,0
8353,368,119,3,6,6,\N,R,15,0.0,60,0,0.0,0,\N,0,0,25,0
8354,368,123,3,5,8,\N,R,16,0.0,60,0,0.0,0,\N,0,0,25,0
8355,368,102,1,1,1,\N,R,17,0.0,48,0,0.0,0,\N,0,0,4,0
8356,368,95,6,27,3,\N,D,18,0.0,48,0,0.0,0,\N,0,0,2,0
8357,368,118,21,9,22,\N,R,19,0.0,37,0,0.0,0,\N,0,0,3,0
8358,368,137,32,11,20,\N,R,20,0.0,33,0,0.0,0,\N,0,0,4,0
8359,368,133,35,21,7,\N,R,21,0.0,33,0,0.0,0,\N,0,0,4,0
8360,368,139,22,20,16,\N,R,22,0.0,29,0,0.0,0,\N,0,0,22,0
8361,368,122,37,16,24,\N,R,23,0.0,25,0,0.0,0,\N,0,0,5,0
8362,368,158,21,10,26,\N,R,24,0.0,24,0,0.0,0,\N,0,0,20,0
8363,368,110,35,22,19,\N,R,25,0.0,17,0,0.0,0,\N,0,0,10,0
8364,368,90,42,31,15,\N,R,26,0.0,11,0,0.0,0,\N,0,0,10,0
8365,368,65,25,4,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
8366,368,129,27,26,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
8367,368,162,48,39,0,\N,F,29,0.0,0,0,0.0,0,\N,0,0,81,0
8368,368,157,48,38,0,\N,F,30,0.0,0,0,0.0,0,\N,0,0,81,0
8369,368,114,39,41,0,\N,F,31,0.0,0,0,0.0,0,\N,0,0,97,0
8370,368,109,46,37,0,\N,F,32,0.0,0,0,0.0,0,\N,0,0,97,0
8371,368,160,45,18,0,\N,F,33,0.0,0,0,0.0,0,\N,0,0,97,0
8372,368,165,44,33,0,\N,F,34,0.0,0,0,0.0,0,\N,0,0,97,0
8373,368,99,39,40,0,\N,F,35,0.0,0,0,0.0,0,\N,0,0,97,0
8374,368,78,45,17,0,\N,F,36,0.0,0,0,0.0,0,\N,0,0,97,0
8375,368,88,49,35,0,\N,F,37,0.0,0,0,0.0,0,\N,0,0,97,0
8376,368,146,49,34,0,\N,F,38,0.0,0,0,0.0,0,\N,0,0,97,0
8377,368,134,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0,0,97,0
8378,369,102,1,1,1,1,1,1,9.0,73,1:47:48.264,6468.264,0,\N,0,0,1,1:47:48.264
8379,369,77,6,28,2,2,2,2,6.0,73,27.051,6495.315,0,\N,0,0,1,+27.051
8380,369,117,1,2,3,3,3,3,4.0,73,53.788,6522.052,0,\N,0,0,1,+53.788
8381,369,55,25,4,9,4,4,4,3.0,72,0,0.0,0,\N,0,0,11,0
8382,369,119,3,6,6,5,5,5,2.0,72,0,0.0,0,\N,0,0,11,0
8383,369,112,33,30,5,6,6,6,1.0,72,0,0.0,0,\N,0,0,11,0
8384,369,110,35,22,15,7,7,7,0.0,72,0,0.0,0,\N,0,0,11,0
8385,369,137,32,11,7,8,8,8,0.0,71,0,0.0,0,\N,0,0,12,0
8386,369,118,21,9,16,9,9,9,0.0,71,0,0.0,0,\N,0,0,12,0
8387,369,156,25,3,13,10,10,10,0.0,71,0,0.0,0,\N,0,0,12,0
8388,369,158,21,10,22,\N,R,11,0.0,61,0,0.0,0,\N,0,0,5,0
8389,369,139,22,20,10,\N,R,12,0.0,59,0,0.0,0,\N,0,0,20,0
8390,369,133,35,21,23,\N,R,13,0.0,55,0,0.0,0,\N,0,0,5,0
