qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
7188,971,154,210,8,9,91.691,90.857,90.763
7189,971,835,4,30,10,91.458,90.899,91.074
7190,971,826,5,26,11,91.531,90.923,0.0
7191,971,840,3,18,12,91.748,91.168,0.0
7192,971,836,15,94,13,91.995,91.414,0.0
7193,971,839,10,31,14,91.774,91.684,0.0
7194,971,4,1,14,15,92.054,0.0,0.0
7195,971,832,5,55,16,92.118,0.0,0.0
7196,971,838,1,2,17,92.313,0.0,0.0
7197,971,815,10,11,18,92.318,0.0,0.0
7198,971,828,15,9,19,92.543,0.0,0.0
7199,971,825,210,20,20,92.9,0.0,0.0
7200,972,20,6,5,1,94.493,94.038,93.194
7201,972,8,6,7,2,94.953,93.663,93.253
7202,972,822,131,77,3,94.041,93.26400000000001,93.289
7203,972,1,131,44,4,94.40899999999999,93.75999999999999,93.767
7204,972,817,9,3,5,95.56,95.483,94.905
7205,972,13,3,19,6,95.828,95.049,95.11
7206,972,830,9,33,7,95.301,95.221,95.161
7207,972,807,4,27,8,95.507,95.328,95.285
7208,972,815,10,11,9,96.185,95.513,95.337
7209,972,839,10,31,10,95.372,95.729,95.43
7210,972,832,5,55,11,95.827,95.94800000000001,0.0
7211,972,840,3,18,12,96.279,95.964,0.0
7212,972,826,5,26,13,95.98400000000001,95.968,0.0
7213,972,825,210,20,14,96.408,96.017,0.0
7214,972,4,1,14,15,96.35300000000001,96.66,0.0
7215,972,835,4,30,16,96.462,0.0,0.0
7216,972,838,1,2,17,97.07,0.0,0.0
7217,972,836,15,94,18,97.332,0.0,0.0
7218,972,828,15,9,19,97.507,0.0,0.0
7219,972,154,210,8,20,97.62,0.0,0.0
7220,973,1,131,44,1,80.511,80.21000000000001,79.149
7221,973,20,6,5,2,80.939,80.295,79.2
7222,973,822,131,77,3,80.991,80.3,79.373
7223,973,8,6,7,4,80.742,80.621,79.439
7224,973,830,9,33,5,81.43,80.72200000000001,79.706
7225,973,817,9,3,6,81.70400000000001,80.855,80.175
7226,973,4,1,14,7,82.015,81.251,81.048
7227,973,815,10,11,8,81.998,81.239,81.07
7228,973,13,3,19,9,82.138,81.22200000000001,81.232
7229,973,839,10,31,10,81.901,81.148,81.27199999999999
7230,973,825,210,20,11,81.945,81.32900000000001,0.0
7231,973,832,5,55,12,81.941,81.371,0.0
7232,973,807,4,27,13,82.09100000000001,81.39699999999999,0.0
7233,973,154,210,8,14,81.822,81.517,0.0
7234,973,836,15,94,15,82.327,81.803,0.0
7235,973,828,15,9,16,82.332,0.0,0.0
7236,973,835,4,30,17,82.401,0.0,0.0
7237,973,840,3,18,18,82.411,0.0,0.0
7238,973,838,1,2,19,82.532,0.0,0.0
7239,973,826,5,26,20,82.746,0.0,0.0
7240,974,8,6,7,1,73.117,72.231,72.178
7241,974,20,6,5,2,73.09,72.449,72.221
7242,974,822,131,77,3,73.325,72.901,72.223
7243,974,830,9,33,4,73.078,72.697,72.496
7244,974,817,9,3,5,73.219,73.011,72.998
7245,974,832,5,55,6,73.526,73.397,73.162
7246,974,815,10,11,7,73.53,73.43,73.32900000000001
7247,974,154,210,8,8,73.786,73.203,73.349
7248,974,18,1,22,9,73.723,73.453,73.613
7249,974,838,1,2,10,73.476,73.249,0.0
7250,974,826,5,26,11,73.899,73.516,0.0
7251,974,807,4,27,12,73.787,73.628,0.0
7252,974,825,210,20,13,73.531,73.959,0.0
7253,974,1,131,44,14,73.64,74.106,0.0
7254,974,13,3,19,15,73.79599999999999,80.529,0.0
7255,974,839,10,31,16,74.101,0.0,0.0
7256,974,835,4,30,17,74.696,0.0,0.0
7257,974,840,3,18,18,74.893,0.0,0.0
7258,974,836,15,94,19,75.159,0.0,0.0
7259,974,828,15,9,20,75.276,0.0,0.0
7260,975,1,131,44,1,72.69200000000001,72.496,71.459
7261,975,20,6,5,2,73.04599999999999,72.749,71.789
7262,975,822,131,77,3,72.685,72.563,72.17699999999999
7263,975,8,6,7,4,73.548,72.58,72.252
7264,975,830,9,33,5,73.17699999999999,72.751,72.403
7265,975,817,9,3,6,73.543,72.81,72.557
7266,975,13,3,19,7,73.435,73.012,72.858
7267,975,815,10,11,8,73.47,73.262,73.018
7268,975,839,10,31,9,73.52,73.32,73.135
7269,975,807,4,27,10,73.804,73.406,73.271
7270,975,826,5,26,11,73.80199999999999,73.69,0.0
7271,975,4,1,14,12,73.669,73.693,0.0
7272,975,832,5,55,13,74.051,73.756,0.0
7273,975,154,210,8,14,73.78,73.839,0.0
7274,975,835,4,30,15,73.99,74.293,0.0
7275,975,838,1,2,16,74.182,0.0,0.0
7276,975,840,3,18,17,74.209,0.0,0.0
7277,975,825,210,20,18,74.318,0.0,0.0
7278,975,828,15,9,19,74.495,0.0,0.0
7279,975,836,15,94,20,74.81,0.0,0.0
7280,976,1,131,44,1,101.983,101.275,100.593
7281,976,822,131,77,2,103.02600000000001,101.50200000000001,101.027
7282,976,8,6,7,3,102.678,102.09,101.693
7283,976,20,6,5,4,102.952,101.911,101.84100000000001
7284,976,830,9,33,5,102.544,101.961,101.87899999999999
7285,976,815,10,11,6,103.162,102.467,102.11099999999999
7286,976,839,10,31,7,103.051,102.751,102.186
7287,976,840,3,18,8,103.613,102.28399999999999,102.753
7288,976,13,3,19,9,103.16499999999999,102.735,102.798
7289,976,817,9,3,10,102.857,102.215,103.414
7290,976,826,5,26,11,102.92699999999999,103.186,0.0
7291,976,832,5,55,12,103.489,103.34700000000001,0.0
7292,976,825,210,20,13,104.029,103.79599999999999,0.0
7293,976,807,4,27,14,103.93,104.267,0.0
7294,976,836,15,94,15,104.31700000000001,104.60300000000001,0.0
7295,976,4,1,14,16,104.334,0.0,0.0
7296,976,154,210,8,17,104.468,0.0,0.0
7297,976,828,15,9,18,104.795,0.0,0.0
7298,976,838,1,2,19,105.03,0.0,0.0
7299,114,18,16,17,20,0.0,0.0,0.0
7300,977,822,131,77,1,65.76,64.316,64.251
7301,977,20,6,5,2,65.585,64.772,64.293
7302,977,1,131,44,3,65.064,64.8,64.424
7303,977,8,6,7,4,65.148,65.004,64.779
7304,977,817,9,3,5,65.854,65.161,64.896
7305,977,830,9,33,6,65.779,64.94800000000001,64.983
7306,977,154,210,8,7,65.902,65.319,65.48
7307,977,815,10,11,8,65.975,65.435,65.605
7308,977,839,10,31,9,66.033,65.55,65.674
7309,977,832,5,55,10,65.675,65.544,65.726
7310,977,807,4,27,11,66.174,65.597,0.0
7311,977,4,1,14,12,66.158,65.602,0.0
7312,977,838,1,2,13,66.316,65.741,0.0
7313,977,826,5,26,14,65.99,65.884,0.0
7314,977,825,210,20,15,66.143,0.0,0.0
7315,977,835,4,30,16,66.345,0.0,0.0
7316,977,13,3,19,17,66.534,0.0,0.0
7317,977,840,3,18,18,66.608,0.0,0.0
7318,977,828,15,9,19,66.857,0.0,0.0
7319,977,836,15,94,20,67.011,0.0,0.0
7320,978,1,131,44,1,99.069,87.893,86.6
7321,978,8,6,7,2,100.455,88.992,87.14699999999999
7322,978,20,6,5,3,99.962,88.97800000000001,87.356
7323,978,822,131,77,4,99.69800000000001,88.732,87.376
7324,978,830,9,33,5,98.912,89.431,88.13
7325,978,807,4,27,6,99.201,89.34,88.856
7326,978,815,10,11,7,102.009,89.824,88.902
7327,978,839,10,31,8,99.738,89.701,89.074
7328,978,838,1,2,9,100.011,90.105,89.418
7329,978,154,210,8,10,102.042,89.96600000000001,89.549
7330,978,835,4,30,11,101.404,90.193,0.0
7331,978,826,5,26,12,101.726,90.355,0.0
7332,978,4,1,14,13,97.598,90.6,0.0
7333,978,832,5,55,14,101.114,91.368,0.0
7334,978,13,3,19,15,101.874,91.482,0.0
7335,978,840,3,18,16,102.57300000000001,0.0,0.0
7336,978,825,210,20,17,102.577,0.0,0.0
7337,978,836,15,94,18,102.593,0.0,0.0
7338,978,828,15,9,19,102.63300000000001,0.0,0.0
7339,978,817,9,3,20,102.96600000000001,0.0,0.0
7340,979,20,6,5,1,77.244,76.80199999999999,76.276
7341,979,8,6,7,2,77.364,77.207,76.444
7342,979,822,131,77,3,78.05799999999999,77.362,76.53
7343,979,1,131,44,4,77.492,76.693,76.707
7344,979,830,9,33,5,77.26599999999999,77.02799999999999,76.797
7345,979,817,9,3,6,77.702,77.69800000000001,76.818
7346,979,807,4,27,7,78.137,77.655,77.468
7347,979,4,1,14,8,78.395,77.919,77.549
7348,979,838,1,2,9,78.479,78.0,77.894
7349,979,832,5,55,10,78.94800000000001,78.311,78.912
7350,979,835,4,30,11,78.699,78.41499999999999,0.0
7351,979,839,10,31,12,78.843,78.495,0.0
7352,979,826,5,26,13,78.702,78.538,0.0
7353,979,815,10,11,14,79.095,78.639,0.0
7354,979,154,210,8,15,79.08500000000001,78.771,0.0
7355,979,825,210,20,16,79.095,0.0,0.0
7356,979,840,3,18,17,79.102,0.0,0.0
7357,979,836,15,94,18,79.839,0.0,0.0
7358,979,814,3,40,19,79.868,0.0,0.0
7359,979,828,15,9,20,79.97200000000001,0.0,0.0
7360,980,1,131,44,1,104.184,102.92699999999999,102.553
7361,980,20,6,5,2,104.275,103.987,102.795
7362,980,822,131,77,3,104.773,103.249,103.094
7363,980,8,6,7,4,104.729,103.7,103.27000000000001
7364,980,830,9,33,5,104.535,103.94,103.38
7365,980,817,9,3,6,105.114,104.22399999999999,103.863
7366,980,807,4,27,7,105.28,104.988,104.982
7367,980,815,10,11,8,105.59100000000001,104.894,105.244
7368,980,839,10,31,9,105.277,105.006,105.369
7369,980,835,4,30,10,105.447,104.685,0.0
7370,980,4,1,14,11,105.668,105.09,0.0
7371,980,154,210,8,12,105.72800000000001,105.13300000000001,0.0
7372,980,825,210,20,13,105.535,105.4,0.0
7373,980,832,5,55,14,105.374,105.439,0.0
7374,980,838,1,2,15,105.441,0.0,0.0
7375,980,13,3,19,16,105.82300000000001,0.0,0.0
7376,980,826,5,26,17,106.02799999999999,0.0,0.0
7377,980,840,3,18,18,106.91499999999999,0.0,0.0
7378,980,828,15,9,19,107.214,0.0,0.0
7379,980,836,15,94,20,107.679,0.0,0.0
7380,981,1,131,44,1,96.009,94.66,95.554
7381,981,830,9,33,2,97.344,96.113,96.702
7382,981,817,9,3,3,98.304,97.313,96.84100000000001
7383,981,840,3,18,4,97.65299999999999,97.00200000000001,97.032
7384,981,839,10,31,5,98.775,97.58,97.719
7385,981,822,131,77,6,95.71600000000001,95.396,97.833
7386,981,8,6,7,7,98.235,97.031,97.987
7387,981,20,6,5,8,97.19800000000001,96.223,98.064
7388,981,13,3,19,9,98.338,97.456,98.251
7389,981,838,1,2,10,98.767,97.471,99.157
7390,981,815,10,11,11,98.511,97.582,0.0
7391,981,807,4,27,12,99.24199999999999,98.059,0.0
7392,981,4,1,14,13,99.134,98.202,0.0
7393,981,826,5,26,14,99.18299999999999,98.245,0.0
7394,981,832,5,55,15,99.788,98.52600000000001,0.0
7395,981,825,210,20,16,100.489,0.0,0.0
7396,981,835,4,30,17,100.646,0.0,0.0
7397,981,828,15,9,18,101.732,0.0,0.0
7398,981,836,15,94,19,101.875,0.0,0.0
7399,981,154,210,8,20,103.35499999999999,0.0,0.0
7400,982,20,6,5,1,103.336,100.529,99.491
7401,982,830,9,33,2,102.00999999999999,100.332,99.814
7402,982,817,9,3,3,102.063,100.38499999999999,99.84
7403,982,8,6,7,4,103.328,100.525,100.069
7404,982,1,131,44,5,102.455,100.577,100.126
7405,982,822,131,77,6,103.137,101.40899999999999,100.81
7406,982,807,4,27,7,102.586,101.277,101.013
7407,982,4,1,14,8,102.086,101.44200000000001,101.179
7408,982,838,1,2,9,102.22200000000001,101.227,101.398
7409,982,832,5,55,10,102.176,101.826,102.056
7410,982,835,4,30,11,102.47200000000001,102.107,0.0
7411,982,815,10,11,12,103.594,102.24600000000001,0.0
7412,982,826,5,26,13,102.544,102.338,0.0
7413,982,839,10,31,14,103.626,102.75999999999999,0.0
7414,982,154,210,8,15,103.62700000000001,103.88300000000001,0.0
7415,982,825,210,20,16,103.756,0.0,0.0
7416,982,13,3,19,17,104.01400000000001,0.0,0.0
7417,982,840,3,18,18,104.72800000000001,0.0,0.0
7418,982,836,15,94,19,105.059,0.0,0.0
7419,982,828,15,9,20,105.57,0.0,0.0
7420,983,1,131,44,1,91.605,90.977,90.076
7421,983,8,6,7,2,92.259,90.926,90.121
7422,983,830,9,33,3,91.92,90.931,90.541
7423,983,817,9,3,4,92.416,91.061,90.595
7424,983,20,6,5,20,0.0,0.0,0.0
7425,983,839,10,31,6,92.527,91.651,91.47800000000001
7426,983,838,1,2,7,92.838,91.848,91.582
7427,983,807,4,27,8,92.586,91.77799999999999,91.607
7428,983,815,10,11,9,92.768,91.48400000000001,91.658
7429,983,4,1,14,10,93.049,92.00999999999999,91.70400000000001
7430,983,13,3,19,11,92.267,92.03399999999999,0.0
7431,983,835,4,30,12,92.576,92.1,0.0
7432,983,840,3,18,13,93.0,92.307,0.0
7433,983,832,5,55,14,92.65,92.402,0.0
7434,983,842,5,10,15,92.547,92.55799999999999,0.0
7435,983,154,210,8,16,93.30799999999999,0.0,0.0
7436,983,825,210,20,17,93.434,0.0,0.0
7437,983,836,15,94,18,93.483,0.0,0.0
7438,983,828,15,9,19,93.97,0.0,0.0
7439,983,822,131,77,5,92.25399999999999,90.803,90.758
7440,984,1,131,44,1,89.047,87.819,87.319
7441,984,822,131,77,2,89.332,88.543,87.651
7442,984,20,6,5,3,89.352,88.225,87.791
7443,984,817,9,3,4,89.475,88.935,88.306
7444,984,830,9,33,5,89.181,88.747,88.332
7445,984,8,6,7,6,89.163,89.07900000000001,88.498
7446,984,839,10,31,7,90.115,89.199,89.111
7447,984,815,10,11,8,89.696,89.343,89.26
7448,984,13,3,19,9,90.352,89.687,89.48
7449,984,4,1,14,10,90.525,89.749,90.687
7450,984,838,1,2,11,90.654,89.77799999999999,0.0
7451,984,807,4,27,12,90.252,89.879,0.0
7452,984,825,210,20,13,90.774,89.97200000000001,0.0
7453,984,835,4,30,14,90.51599999999999,90.02199999999999,0.0
7454,984,832,5,55,15,90.565,90.413,0.0
7455,984,154,210,8,16,90.849,0.0,0.0
7456,984,842,5,10,17,91.31700000000001,0.0,0.0
7457,984,840,3,18,18,91.40899999999999,0.0,0.0
7458,984,828,15,9,19,91.59700000000001,0.0,0.0
7459,984,836,15,94,20,91.885,0.0,0.0
7460,985,1,131,44,1,94.822,93.437,93.108
7461,985,20,6,5,2,95.42,94.10300000000001,93.34700000000001
7462,985,822,131,77,3,95.309,93.769,93.568
7463,985,817,9,3,4,95.991,94.495,93.577
7464,985,8,6,7,5,95.649,93.84,93.577
7465,985,830,9,33,6,94.899,94.71600000000001,93.658
7466,985,839,10,31,7,95.84899999999999,95.113,94.64699999999999
7467,985,832,4,55,8,95.517,94.899,94.852
7468,985,4,1,14,9,95.712,95.04599999999999,95.007
7469,985,815,10,11,10,96.358,94.789,95.148
7470,985,13,3,19,11,95.60300000000001,95.155,0.0
7471,985,826,5,26,12,96.07300000000001,95.529,0.0
7472,985,838,1,2,13,96.286,95.64099999999999,0.0
7473,985,154,210,8,14,96.83500000000001,95.87,0.0
7474,985,807,4,27,15,95.74000000000001,0.0,0.0
7475,985,828,15,9,16,96.842,0.0,0.0
7476,985,840,3,18,17,96.868,0.0,0.0
7477,985,843,5,39,18,96.88900000000001,0.0,0.0
7478,985,836,15,94,19,97.179,0.0,0.0
7479,985,825,210,20,20,97.394,0.0,0.0
7480,986,20,6,5,1,77.66499999999999,76.87,76.488
7481,986,830,9,33,2,77.63,76.524,76.574
7482,986,1,131,44,3,77.518,77.035,76.934
7483,986,822,131,77,4,77.578,77.161,76.958
7484,986,8,6,7,5,78.148,77.53399999999999,77.238
7485,986,839,10,31,6,78.336,77.827,77.437
7486,986,817,9,3,7,78.208,77.631,77.447
7487,986,807,4,27,8,78.322,77.792,77.46600000000001
7488,986,832,4,55,9,78.405,77.753,77.794
7489,986,815,10,11,10,78.02,77.868,77.807
7490,986,13,3,19,11,78.57,78.099,0.0
7491,986,840,3,18,12,78.902,79.15899999999999,0.0
7492,986,843,5,28,13,78.68299999999999,0.0,0.0
7493,986,4,1,14,14,77.71000000000001,0.0,0.0
7494,986,838,1,2,15,78.578,0.0,0.0
7495,986,828,15,9,16,79.176,0.0,0.0
7496,986,836,15,94,17,79.333,0.0,0.0
7497,986,825,210,20,18,79.443,0.0,0.0
7498,986,154,210,8,19,79.473,0.0,0.0
7499,987,822,131,77,1,69.452,68.638,68.322
7500,987,20,6,5,2,69.643,68.494,68.36
7501,987,8,6,7,3,69.405,69.116,68.538
7502,987,830,9,33,4,69.82,69.05,68.925
7503,987,817,9,3,5,69.828,69.533,69.33
7504,987,815,10,11,6,70.145,69.76,69.598
7505,987,4,1,14,7,70.172,69.593,69.617
7506,987,807,4,27,8,70.078,69.726,69.703
7507,987,832,4,55,9,70.227,69.768,69.805
7508,987,13,3,19,10,69.789,69.612,69.841
7509,987,839,10,31,11,70.168,69.83,0.0
7510,987,154,210,8,12,70.148,69.879,0.0
7511,987,838,1,2,13,70.286,70.116,0.0
7512,987,825,210,20,14,70.521,70.154,0.0
7513,987,843,5,28,15,70.625,0.0,0.0
7514,987,836,15,94,16,70.678,0.0,0.0
7515,987,842,5,10,17,70.686,0.0,0.0
7516,987,840,3,18,18,70.776,0.0,0.0
7517,987,828,15,9,19,70.875,0.0,0.0
7520,988,822,131,77,1,97.356,96.822,96.231
7519,987,1,131,44,20,0.0,0.0,0.0
7521,988,1,131,44,2,97.39099999999999,96.74199999999999,96.40299999999999
7522,988,20,6,5,3,97.81700000000001,97.023,96.777
7523,988,817,9,3,4,98.01599999999999,97.583,96.959
7524,988,8,6,7,5,97.453,97.30199999999999,96.985
7525,988,830,9,33,6,98.021,97.777,97.328
7526,988,807,4,27,7,98.781,98.138,98.282
7527,988,815,10,11,8,98.601,98.35900000000001,98.374
7528,988,839,10,31,9,98.896,98.392,98.39699999999999
7529,988,13,3,19,10,98.62899999999999,98.565,98.55
7530,988,4,1,14,11,98.82,98.636,0.0
7531,988,832,4,55,12,98.81,98.725,0.0
7532,988,838,1,2,13,98.777,98.80799999999999,0.0
7533,988,825,210,20,14,99.39500000000001,99.298,0.0
7534,988,840,3,18,15,99.503,99.646,0.0
7535,988,154,210,8,16,99.51599999999999,0.0,0.0
7536,988,842,5,10,17,99.72399999999999,0.0,0.0
7537,988,836,15,94,18,99.93,0.0,0.0
7538,988,828,15,9,19,99.994,0.0,0.0
7539,988,843,5,28,20,100.471,0.0,0.0
7540,989,1,131,44,1,82.824,82.051,81.164
7541,989,8,6,7,2,83.096,82.507,81.828
7542,989,20,6,5,3,83.348,81.944,81.838
7543,989,830,9,33,4,83.483,82.416,81.879
7544,989,817,9,3,5,83.494,82.89699999999999,82.152
7545,989,825,210,20,6,83.90899999999999,83.3,83.187
7546,989,154,210,8,7,83.67099999999999,83.468,83.339
7547,989,807,4,27,8,83.782,83.544,83.532
7548,989,832,4,55,9,83.529,83.061,83.577
7549,989,822,131,77,10,83.686,82.089,0.0
7550,989,4,1,14,11,83.59700000000001,83.69200000000001,0.0
7551,989,838,1,2,12,84.07300000000001,83.85300000000001,0.0
7552,989,815,10,11,13,84.344,84.005,0.0
7553,989,840,3,18,14,84.464,84.23,0.0
7554,989,839,10,31,15,84.503,84.786,0.0
7555,989,843,5,28,16,84.532,0.0,0.0
7556,989,828,15,9,17,84.556,0.0,0.0
7557,989,844,15,16,18,84.636,0.0,0.0
7558,989,845,3,35,19,84.922,0.0,0.0
7559,989,842,5,10,20,85.295,0.0,0.0
7560,990,20,6,5,1,89.06,88.34100000000001,87.958
7561,990,8,6,7,2,88.951,88.515,88.101
7562,990,822,131,77,3,89.275,88.794,88.124
7563,990,1,131,44,4,89.396,88.458,88.22
7564,990,817,9,3,5,89.55199999999999,88.962,88.398
7565,990,842,5,10,6,90.121,89.836,89.32900000000001
7566,990,825,210,20,7,89.594,89.623,89.358
7567,990,807,4,27,8,90.26,89.187,89.57
7568,990,839,10,31,9,90.338,90.009,89.874
7569,990,832,4,55,10,89.893,89.80199999999999,89.986
7570,990,843,5,28,11,90.412,90.105,0.0
7571,990,815,10,11,12,90.218,90.156,0.0
7572,990,4,1,14,13,90.53,90.212,0.0
7573,990,838,1,2,14,90.479,90.525,0.0
7574,990,830,9,33,15,89.374,0.0,0.0
7575,990,154,210,8,16,90.53,0.0,0.0
7576,990,828,15,9,17,91.063,0.0,0.0
7577,990,845,3,35,18,91.414,0.0,0.0
7578,990,844,15,16,19,91.42,0.0,0.0
7579,990,840,3,18,20,91.503,0.0,0.0
7580,991,20,6,5,1,92.17099999999999,92.38499999999999,91.095
7581,991,8,6,7,2,92.47399999999999,92.286,91.182
7582,991,822,131,77,3,92.92099999999999,92.063,91.625
7583,991,1,131,44,4,93.283,91.914,91.675
7584,991,830,9,33,5,92.932,92.809,91.79599999999999
7585,991,817,9,3,6,93.87700000000001,92.688,91.94800000000001
7586,991,807,4,27,7,93.545,92.494,92.532
7587,991,815,10,11,8,93.464,92.931,92.75800000000001
7588,991,832,4,55,9,93.315,92.97,92.819
7589,991,154,210,8,10,93.238,92.524,92.85499999999999
7590,991,825,210,20,11,93.35900000000001,92.98599999999999,0.0
7591,991,839,10,31,12,93.58500000000001,93.057,0.0
7592,991,4,1,14,13,93.428,93.232,0.0
7593,991,838,1,2,14,93.824,93.505,0.0
7594,991,843,5,28,15,94.013,93.795,0.0
7595,991,845,3,35,16,94.062,0.0,0.0
7596,991,842,5,10,17,94.101,0.0,0.0
7597,991,840,3,18,18,94.285,0.0,0.0
7598,991,844,15,16,19,94.45400000000001,0.0,0.0
7599,991,828,15,9,20,94.914,0.0,0.0
7600,992,20,6,5,1,102.762,103.015,101.49799999999999
7601,992,1,131,44,2,102.693,102.676,101.67699999999999
7602,992,822,131,77,3,103.35499999999999,102.679,101.837
7603,992,817,9,3,4,102.857,103.482,101.911
7604,992,830,9,33,5,102.642,102.90100000000001,101.994
7605,992,8,6,7,6,102.538,102.50999999999999,102.49000000000001
7606,992,839,10,31,7,103.021,102.967,102.523
7607,992,815,10,11,8,103.99199999999999,103.366,102.547
7608,992,807,4,27,9,103.74600000000001,103.232,103.066
7609,992,832,4,55,10,103.426,103.464,103.351
7610,992,840,3,18,11,104.35900000000001,103.58500000000001,0.0
7611,992,845,3,35,12,104.261,103.886,0.0
7612,992,4,1,14,13,104.00999999999999,104.019,0.0
7613,992,844,15,16,14,103.75200000000001,104.074,0.0
7614,992,825,210,20,15,103.674,104.759,0.0
7615,992,838,1,2,16,104.489,0.0,0.0
7616,992,842,5,10,17,104.49600000000001,0.0,0.0
7617,992,828,15,9,18,105.541,0.0,0.0
7618,992,843,5,28,19,117.354,0.0,0.0
7619,992,154,210,8,20,0.0,0.0,0.0
7620,993,1,131,44,1,77.633,77.166,76.173
7621,993,822,131,77,2,77.674,77.111,76.213
7622,993,20,6,5,3,77.031,76.80199999999999,76.305
7623,993,8,6,7,4,77.483,77.071,76.612
7624,993,830,9,33,5,77.411,77.26599999999999,76.816
7625,993,817,9,3,6,77.623,77.638,76.818
7626,993,825,210,20,7,78.169,77.618,77.676
7627,993,4,1,14,8,78.276,78.1,77.721
7628,993,832,4,55,9,78.48,77.803,77.78999999999999
7629,993,154,210,8,10,78.305,77.699,77.83500000000001
7630,993,838,1,2,11,78.885,78.32300000000001,0.0
7631,993,842,5,10,12,78.55,78.463,0.0
7632,993,839,10,31,13,78.813,78.696,0.0
7633,993,844,15,16,14,78.661,78.91,0.0
7634,993,815,10,11,15,78.74,79.098,0.0
7635,993,807,4,27,16,78.923,0.0,0.0
7636,993,828,15,9,17,79.493,0.0,0.0
7637,993,845,3,35,18,79.695,0.0,0.0
7638,993,840,3,18,19,80.225,0.0,0.0
7639,993,843,5,28,20,0.0,0.0,0.0
7640,994,817,9,3,1,72.013,71.278,70.81
7641,994,20,6,5,2,72.41499999999999,71.518,71.039
7642,994,1,131,44,3,72.46000000000001,71.584,71.232
7643,994,8,6,7,4,72.639,71.391,71.266
7644,994,4,1,14,7,72.657,72.269,72.11
7645,994,832,4,55,8,72.95,72.286,72.13
7646,994,815,10,11,9,72.848,72.194,72.154
7647,994,842,5,10,10,72.941,72.313,72.221
7648,994,838,1,2,12,72.463,72.44,0.0
7649,994,845,3,35,13,72.706,72.521,0.0
7650,994,844,15,16,14,72.82900000000001,72.714,0.0
7651,994,154,210,8,15,72.93,72.728,0.0
7652,994,843,5,28,16,73.179,0.0,0.0
7653,994,828,15,9,17,73.265,0.0,0.0
7654,994,840,3,18,18,73.32300000000001,0.0,0.0
7655,994,825,210,20,19,73.393,0.0,0.0
7656,994,830,9,33,20,0.0,0.0,0.0
7657,994,822,131,77,5,72.434,72.002,71.441
7658,994,839,10,31,6,73.028,72.188,72.061
7659,994,807,4,27,11,73.065,72.411,0.0
7660,995,20,6,5,1,71.71000000000001,71.524,70.764
7661,995,822,131,77,2,71.95,71.514,70.857
7662,995,830,9,33,3,72.008,71.472,70.937
7663,995,1,131,44,4,71.83500000000001,71.74,70.996
7664,995,8,6,7,5,71.725,71.62,71.095
7665,995,817,9,3,6,72.459,71.434,71.116
7666,995,807,4,27,7,72.795,71.916,71.973
7667,995,839,10,31,8,72.577,72.141,72.084
7668,995,832,4,55,9,72.689,72.097,72.168
7669,995,815,10,11,10,72.702,72.395,72.67099999999999
7670,995,843,5,28,12,72.587,72.635,0.0
7671,995,4,1,14,14,72.979,72.856,0.0
7672,995,838,1,2,15,72.998,72.865,0.0
7673,995,842,5,10,16,73.047,0.0,0.0
7674,995,840,3,18,17,73.59,0.0,0.0
7675,995,845,3,35,18,73.643,0.0,0.0
7676,995,828,15,9,19,74.593,0.0,0.0
7677,995,154,210,8,20,0.0,0.0,0.0
7678,995,825,210,20,11,72.68,72.606,0.0
7679,995,844,15,16,13,72.945,72.661,0.0
7680,996,1,131,44,1,91.271,90.645,90.029
7681,996,822,131,77,2,91.776,91.227,90.14699999999999
7682,996,20,6,5,3,91.82,90.751,90.4
7683,996,830,9,33,4,91.531,90.818,90.705
7684,996,817,9,3,5,91.91,91.538,90.895
7685,996,8,6,7,6,91.56700000000001,90.77199999999999,91.057
7686,996,832,4,55,7,92.394,92.01599999999999,92.126
7687,996,844,15,16,8,92.538,92.055,92.63499999999999
7688,996,825,210,20,9,92.169,91.51,92.93
7689,996,154,210,8,10,92.083,91.47200000000001,0.0
7690,996,839,10,31,11,92.786,92.075,0.0
7691,996,807,4,27,12,92.949,92.11500000000001,0.0
7692,996,815,10,11,13,92.69200000000001,92.45400000000001,0.0
7693,996,842,5,10,14,92.447,92.46000000000001,0.0
7694,996,828,15,9,15,92.804,92.82,0.0
7695,996,4,1,14,16,92.976,0.0,0.0
7696,996,843,5,28,17,93.025,0.0,0.0
7697,996,838,1,2,18,93.162,0.0,0.0
7698,996,845,3,35,19,93.636,0.0,0.0
7699,996,840,3,18,20,93.729,0.0,0.0
7700,997,822,131,77,1,64.175,63.756,63.13
7701,997,1,131,44,2,64.08,63.577,63.149
7702,997,20,6,5,3,64.347,63.544,63.464
7703,997,8,6,7,4,64.234,63.975,63.66
7704,997,830,9,33,5,64.273,64.001,63.84
7705,997,154,210,8,6,64.242,64.059,63.892
7706,997,817,9,3,7,64.723,64.403,63.996
7707,997,825,210,20,8,64.46,64.291,64.051
7708,997,832,4,55,9,64.94800000000001,64.561,64.725
7709,997,807,4,27,10,64.864,64.676,65.019
7710,997,839,10,31,11,65.148,64.845,0.0
7711,997,842,5,10,12,65.011,64.874,0.0
7712,997,844,15,16,13,64.967,64.979,0.0
7713,997,4,1,14,14,64.965,65.05799999999999,0.0
7714,997,840,3,18,15,65.264,65.286,0.0
7715,997,838,1,2,16,65.271,0.0,0.0
7716,997,815,10,11,17,65.279,0.0,0.0
